ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS
1047006845,Fiesta Hatch SE 1.0 2013/2014 Completo,198.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 52.000,Iperó -  SP,"Hoje, 23:16",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cs-1-6-completa-1047006845,2022-06-22
1048514189,AVALIO E COMPRO PAGO HOJE Á VISTA ,30.250 km  |  Câmbio: Automático  |  Flex  |  ,R$ 55.500,Manaus -  AM,"Hoje, 23:15",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1048514189,2022-06-22
1048514173,Nivus 2022 highline zero km com pacote,28.600 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 270.000,Oliveira -  MG,"Hoje, 23:15",https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/s10-1048514173,2022-06-22
1048514169,ASX 2.0 CVT 4x4 * 2015 * TOP + TETO !!!,215.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 9.000,Palhoça -  SC,"Hoje, 23:15",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-98-gnv-lindo-aceito-cartao-1048514169,2022-06-22
1048514163,Vendo Cadillac Ano 57,43.600 km  |  Câmbio: Automático  |  Flex  |  ,R$ 83.900,Cascavel -  PR,"Hoje, 23:15",https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/polo-tsi-highline-17-18-1048514163,2022-06-22
1048514158,ONIX 2019/2020 1.0 TURBO FLEX LTZ AUTOMÁTICO,100.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 84.900,Fortaleza -  CE,"Hoje, 23:15",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2015-r-84-900-1048514158,2022-06-22
937356396,Up cross 1.0 TSI 2017,60.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.900,Rio Grande -  RS,"Hoje, 23:15",https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/up-cross-1-0-tsi-2017-937356396,2022-06-22
1048514061,Chevrolet Spin 1.8 2019//Prata ,1.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 81.900,Paulínia -  SP,"Hoje, 23:15",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-2019-prata-1048514061,2022-06-22
703584109,Jeep Ford 1974 absurdamente original,34.200 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 84.900,Campinas -  SP,"Hoje, 23:15",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/jeep-ford-1974-absurdamente-original-703584109,2022-06-22
1048514044,Palio 1.0 4P,159.155 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 14.000,Praia Grande -  SP,"Hoje, 23:15",https://sp.olx.com.br/baixada-santista-e-litoral-sul/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-4p-1048514044,2022-06-22
1048514014,S10 High country 2018 diesel ,146.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 207.000,Santiago -  RS,"Hoje, 23:15",https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/s10-high-country-2018-diesel-1048514014,2022-06-22
1048513970,Saveiro 2013 1.6 CE completo com gnv ,81.781 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,Rio de Janeiro -  RJ,"Hoje, 23:15",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2013-1-6-ce-completo-com-gnv-1048513970,2022-06-22
1048513971,Gol g4,250.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 18.500,Itabuna -  BA,"Hoje, 23:15",https://ba.olx.com.br/sul-da-bahia/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-1048513971,2022-06-22
1048513976,Honda HR-V,38.348 km  |  Câmbio: Automático  |  Flex  |  ,R$ 116.900,Natal -  RN,"Hoje, 23:15",https://rn.olx.com.br/rio-grande-do-norte/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-1048513976,2022-06-22
1048513981,E 250 ,68.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 118.900,Goiânia -  GO,"Hoje, 23:15",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/e-250-1048513981,2022-06-22
1048513965,Honda Fit 2010 novo sem detalhes ,138.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 45.000,Sorocaba -  SP,"Hoje, 23:15",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2010-novo-sem-detalhes-1048513965,2022-06-22
1048513950,Ford Mondeo SW 1997/1998 - Segundo dono - Completo,150.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 14.000,Rio de Janeiro -  RJ,"Hoje, 23:15",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-mondeo-sw-1997-1998-segundo-dono-completo-1048513950,2022-06-22
1048513931,Vendo Ford Fiesta 1.6 2010/2011 Completo,130.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.900,Cascavel -  PR,"Hoje, 23:15",https://pr.olx.com.br/regiao-de-foz-do-iguacu-e-cascavel/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-fiesta-1-6-2010-2011-completo-1048513931,2022-06-22
1048513916,Honda city 2014 automático ,106.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 58.500,Londrina -  PR,"Hoje, 23:15",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/honda-city-2014-automatico-1048513916,2022-06-22
1048513920,Onix joy black 2020 oportunidade ,79.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.900,Contagem -  MG,"Hoje, 23:15",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-black-2020-oportunidade-1048513920,2022-06-22
1048513891,Vendo um astra conservado Ano 2004,147.529 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 17.000,Aracaju -  SE,"Hoje, 23:15",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/vendo-um-astra-conservado-ano-2004-1048513891,2022-06-22
1048513869,Hyundai Elantra GLS 1.8,172.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 59.900,Brasília -  DF,"Hoje, 23:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-elantra-gls-1-8-1048513869,2022-06-22
1048513835,Toro Ranch 2.0 DIESEL 4x4 19/20,40.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 169.900,Irupi -  ES,"Hoje, 23:15",https://es.olx.com.br/sul-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/toro-ranch-2-0-diesel-4x4-19-20-1048513835,2022-06-22
1018059061,Onix sedan Premier II Impecável 20/20 urgente !,88.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.900,Cuiabá -  MT,"Hoje, 23:14",https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/ecosport-fipe-r-62-mil-por-r-51-899-00-1018059061,2022-06-22
1048513808,Tiguan 2.0 TSI Tiptronic,16 km  |  Câmbio: Automático  |  Flex  |  ,R$ 92.900,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-sedan-premier-ii-impecavel-20-20-urgente-1048513808,2022-06-22
1048513780,Hrv lxl branco muito novo ,120.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 69.700,Barueri -  SP,"Hoje, 23:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tiguan-2-0-tsi-tiptronic-1048513780,2022-06-22
1048513786,Ford Focus 2.0 2014,54.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 92.000,Montes Claros -  MG,"Hoje, 23:14",https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/hrv-lxl-branco-muito-novo-1048513786,2022-06-22
1048513757,Saveiro Cross CD 1.6 Flex completa 2018.,105.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 52.000,Bauru -  SP,"Hoje, 23:14",https://sp.olx.com.br/regiao-de-bauru-e-marilia/autos-e-pecas/carros-vans-e-utilitarios/ford-focus-2-0-2014-1048513757,2022-06-22
1048513743,Vendo Blazer executiva V6 ,49.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 92.990,Itajaí -  SC,"Hoje, 23:14",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/saveiro-cross-cd-1-6-flex-completa-2018-1048513743,2022-06-22
1048513732,Peugeot 307 2.0 completo de tudo!,300 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 22.900,Luziânia -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-blazer-executiva-v6-1048513732,2022-06-22
1048513733,FAZEMOS A QUITAÇÃO DO SEU CARRO E LHE DAMOS A VOLTA ,101.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 21.500,Rio de Janeiro -  RJ,"Hoje, 23:14",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-307-2-0-completo-de-tudo-1048513733,2022-06-22
1048513735,Vendo Corolla XRS 2018.,13 km  |  ,R$ 100.000,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/fazemos-a-quitacao-do-seu-carro-e-lhe-damos-a-volta-1048513735,2022-06-22
1048513738,Voyage Comfortline,54.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 115.000,Goianira -  GO,"Hoje, 23:14",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/vendo-corolla-xrs-2018-1048513738,2022-06-22
1048513713,"Vendo Citroen , C3 Todo em dias...",126.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 40.000,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/voyage-comfortline-1048513713,2022-06-22
1048513698,Honda City 2013 manual,888.888 km  |  Gasolina  |  ,R$ 8.500,Fortaleza -  CE,"Hoje, 23:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-citroen-c3-todo-em-dias-1048513698,2022-06-22
1048513646,Vendo ou aceito troca ,132 km  |  Câmbio: Manual  |  Flex  |  ,R$ 43.900,São Paulo -  SP,"Hoje, 23:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-city-2013-manual-1048513646,2022-06-22
1048513648,Vendo ou troco Spacefox 2007 1.6 completa ,1.000.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 22.900,Guaíba -  RS,"Hoje, 23:14",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-aceito-troca-1048513648,2022-06-22
1048513597,TRACKER LTZ 2015 AUTOMATICA ,178 km  |  Câmbio: Manual  |  Flex  |  ,R$ 24.500,São Paulo -  SP,"Hoje, 23:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-spacefox-2007-1-6-completa-1048513597,2022-06-22
1048513571,Gol G5 1.6,140.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.990,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-2015-automatica-1048513571,2022-06-22
1048513535,Focus 11/12 2.0 26 mil kms originais,109.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.000,Irecê -  BA,"Hoje, 23:14",https://ba.olx.com.br/regiao-de-juazeiro-e-jacobina/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-1-6-1048513535,2022-06-22
1048513538,Pálio trekking 1.6 ,26.600 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.000,Campos dos Goytacazes -  RJ,"Hoje, 23:14",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/focus-11-12-2-0-26-mil-kms-originais-1048513538,2022-06-22
1048513525,COMPRAMOS SEU CARRO QUITADO JÁ FINANCIADO  ,145.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 37.000,Caxias -  MA,"Hoje, 23:14",https://ma.olx.com.br/regiao-de-imperatriz-e-caxias/autos-e-pecas/carros-vans-e-utilitarios/palio-trekking-1-6-1048513525,2022-06-22
1048513444,Sandero 15/15,13 km  |  ,R$ 100.000,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/compramos-seu-carro-quitado-ja-financiado-1048513444,2022-06-22
1048513428,tracker ltz  1.0 turbo AUT. KM 18.073,150 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 31.900,Salvador -  BA,"Hoje, 23:14",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/sandero-15-15-1048513428,2022-06-22
1048513409,Corsa sedan,18.073 km  |  Câmbio: Automático  |  Flex  |  ,R$ 116.990,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-ltz-1-0-turbo-aut-km-18-073-1048513409,2022-06-22
1048513420,Kombi para frete ,143.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 12.500,Vila Velha -  ES,"Hoje, 23:14",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/corsa-sedan-1048513420,2022-06-22
1048513424,Agile 2011,0 km  |  Gasolina  |  ,R$ 12.000,Nilópolis -  RJ,"Hoje, 23:14",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kombi-para-frete-1048513424,2022-06-22
1048513391,COMPRAMOS CARRO JÁ FINANCIADO ,113 km  |  Câmbio: Manual  |  Flex  |  ,R$ 32.000,São José do Rio Preto -  SP,"Hoje, 23:14",https://sp.olx.com.br/regiao-de-sao-jose-do-rio-preto/autos-e-pecas/carros-vans-e-utilitarios/agile-2011-1048513391,2022-06-22
1048513328,Logan 2020 muito novo!!!!!,13 km  |  ,R$ 100.000,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/compramos-carro-ja-financiado-1048513328,2022-06-22
734825175,Corsa frente   montana,30.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.990,Rio de Janeiro -  RJ,"Hoje, 23:14",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-2020-muito-novo--734825175,2022-06-22
1048513306,ONIX ADVANTAGE 1.4 AUTOMÁTICO 2019 SUPER NOVO!!!,142.002 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 14.000,Serra -  ES,"Hoje, 23:14",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/corsa-frente-montana-1048513306,2022-06-22
1034918153,Siena 2013 EL 1.4,37.985 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.900,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/onix-advantage-1-4-automatico-2019-super-novo-1034918153,2022-06-22
1006901702,Ford Ranger 3.2 LIMITED  ,91.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 33.900,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/siena-2013-el-1-4-1006901702,2022-06-22
1009954566,Nil fiesta,107.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 189.900,São José -  SC,"Hoje, 23:14",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-3-2-limited-1009954566,2022-06-22
1048513284,Vendo Ford Focus 2001,80 km  |  Câmbio: Manual  |  Flex  |  ,R$ 38.900,Cuiabá -  MT,"Hoje, 23:14",https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/nil-fiesta-1048513284,2022-06-22
1048513271,Ford ka se plus 1.5 ,11.800 km  |  Câmbio: Automático  |  Flex  |  ,R$ 72.000,Pontes e Lacerda -  MT,"Hoje, 23:14",https://mt.olx.com.br/regiao-de-cuiaba/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-plus-1-5-1048513271,2022-06-22
1048513227,Corsa clasique ,153.200 km  |  Câmbio: Manual  |  Flex  |  ,R$ 20.162,Campina Grande do Sul -  PR,"Hoje, 23:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/corsa-clasique-1048513227,2022-06-22
1048513233,Peugeot 308 1.6 manual ,75.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 42.500,Fazenda Rio Grande -  PR,"Hoje, 23:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-1-6-manual-1048513233,2022-06-22
1048513225,Chevrolet S10 LTZ 2.8 TURBO 4X4 CD,92.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 209.900,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-ltz-2-8-turbo-4x4-cd-1048513225,2022-06-22
1048513218,Jeep compass TRAILHAWK 2017 blindado,158.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 148.900,Fortaleza -  CE,"Hoje, 23:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-trailhawk-2017-blindado-1048513218,2022-06-22
1048513206,Fiesta GL - 2000,132.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 16.999,São Paulo -  SP,"Hoje, 23:14",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-gl-2000-1048513206,2022-06-22
1048513193,Vende-se Chevette 1.6 ano 1987,400 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 5.500,Brasília -  DF,"Hoje, 23:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-chevette-1-6-ano-1987-1048513193,2022-06-22
1048513196,Honda civic lxs 1.8,115.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 38.500,Curitiba -  PR,"Hoje, 23:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxs-1-8-1048513196,2022-06-22
1048513177,AGILE SPIN SONIC PUNTO  - COMPRO QUITADO JÁ FINANCIADO ,13 km  |  ,R$ 45.000,Manaus -  AM,"Hoje, 23:14",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/agile-spin-sonic-punto-compro-quitado-ja-financiado-1048513177,2022-06-22
1048513165,Saveiro ano 1999,190.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 16.950,Campo Alegre do Fidalgo -  PI,"Hoje, 23:14",https://pi.olx.com.br/regiao-de-picos-e-floriano/autos-e-pecas/carros-vans-e-utilitarios/saveiro-ano-1999-1048513165,2022-06-22
1048513168,Mercedes C 180 clássic 1.8 turbo 2012.,92.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 72.900,Curitiba -  PR,"Hoje, 23:14",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c-180-classic-1-8-turbo-2012-1048513168,2022-06-22
1048513157,Fiat Doblo 1.8 Essence 7 lugares,55.400 km  |  Câmbio: Manual  |  Flex  |  ,R$ 71.900,Divinópolis -  MG,"Hoje, 23:14",https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-1-8-essence-7-lugares-1048513157,2022-06-22
1033262825,Astra Advantage 2.0,2.010 km  |  Câmbio: Manual  |  Flex  |  ,R$ 85.200,Duque de Caxias -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/novo-onix-sedan-plus-lt-z-1-0-flex-22-22-mec-1033262825,2022-06-22
986828757,Polo sedam 1.6 ( 2011 ) extra R$:31.900,81.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 25.000,Niterói -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/astra-advantage-2-0-986828757,2022-06-22
1048513131,Vendo ônix ltz impecável ,80.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.900,Fortaleza -  CE,"Hoje, 23:13",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-sedam-1-6-2011-extra-r-31-900-1048513131,2022-06-22
1048513133,Corsa classic 2011/2012,11.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.900,Niterói -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-onix-ltz-impecavel-1048513133,2022-06-22
1048513101,Palio 1.4,13.700 km  |  Câmbio: Manual  |  Flex  |  ,R$ 21.000,Brasília -  DF,"Hoje, 23:13",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-classic-2011-2012-1048513101,2022-06-22
1048513097,Celta 2010/2011,100.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 42.590,Porto Velho -  RO,"Hoje, 23:13",https://ro.olx.com.br/rondonia/autos-e-pecas/carros-vans-e-utilitarios/palio-1-4-1048513097,2022-06-22
1048513090,Honda Crv lx,115 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.500,São Paulo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-2010-2011-1048513090,2022-06-22
1048513075,Fiorino vendo ou troco valor 27 mil ,230.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 39.000,Brasília -  DF,"Hoje, 23:13",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-crv-lx-1048513075,2022-06-22
1048513058,Fiat stilo 2006,261.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.000,Belo Horizonte -  MG,"Hoje, 23:13",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-vendo-ou-troco-valor-27-mil-1048513058,2022-06-22
1048513039,Peugeot  207 HB XR sport 8v,142.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 20.500,Timóteo -  MG,"Hoje, 23:13",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-stilo-2006-1048513039,2022-06-22
1048513044,Pálio 1.4,138.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.000,Mogi das Cruzes -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-hb-xr-sport-8v-1048513044,2022-06-22
1048513025,Fox Plus 1.6 2008  ,120.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.800,Vitória de Santo Antão -  PE,"Hoje, 23:13",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/palio-1-4-1048513025,2022-06-22
1048512994,Celta 2007 2008 trava e som,156 km  |  Câmbio: Manual  |  Flex  |  ,R$ 26.700,São Bernardo do Campo -  SP,"Hoje, 23:13",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-plus-1-6-2008-1048512994,2022-06-22
1048512973,IDEA exl 1.4 Raridade ,140 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.500,Jaraguá do Sul -  SC,"Hoje, 23:13",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/celta-2007-2008-trava-e-som-1048512973,2022-06-22
1048512952,Spin ls 16/17,89.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.887,Niterói -  RJ,"Hoje, 23:13",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-exl-1-4-raridade-1048512952,2022-06-22
1048512953,PUNTO 2015 ATRACTIVE 1.4,90.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.000,Jaboatão dos Guararapes -  PE,"Hoje, 23:13",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/spin-ls-16-17-1048512953,2022-06-22
1048512894,Uno Mille Fire 2007/2008  todo em dias.,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 38.900,João Pessoa -  PB,"Hoje, 23:13",https://pb.olx.com.br/paraiba/autos-e-pecas/carros-vans-e-utilitarios/punto-2015-atractive-1-4-1048512894,2022-06-22
1048512895,SAVEIRO STRADA MONTANA  - COMPRO QUITADO JÁ FINANCIADO ,175 km  |  Câmbio: Manual  |  Flex  |  ,R$ 15.000,Pacatuba -  CE,"Hoje, 23:13",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-fire-2007-2008-todo-em-dias-1048512895,2022-06-22
1048512904,Chevrolet Cruze Sedan 1.4 turbo 2018,13 km  |  ,R$ 35.000,Manaus -  AM,"Hoje, 23:13",https://am.olx.com.br/regiao-de-manaus/autos-e-pecas/carros-vans-e-utilitarios/saveiro-strada-montana-compro-quitado-ja-financiado-1048512904,2022-06-22
1048512862,Hilux srv completa diesel ( carro muito novo ) ,31.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 86.000,Caldas Novas -  GO,"Hoje, 23:13",https://go.olx.com.br/regiao-de-rio-verde-e-caldas-novas/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-sedan-1-4-turbo-2018-1048512862,2022-06-22
1048512848,Hyundai Tucson 2.0 2013//Prata ,55.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 209.000,Montes Claros -  MG,"Hoje, 23:13",https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-completa-diesel-carro-muito-novo-1048512848,2022-06-22
